X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-84.23154534,30.4757134600001,1401,0005632308,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,NOT AVAILABLE,(850) 325-5017,GENERAL ACUTE CARE,OPEN,266,LEON,12073,USA,30.47571346,-84.23154534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://capitalregionalmedicalcenter.com,100254,TALLAHASSEE MEDICAL CENTER INC.,12,PROPRIETARY,-999,266,NOT AVAILABLE,Y
-84.54866986,30.56888324,1402,0005732353,CAPITAL REGIONAL MEDICAL CENTER GADSDEN MEMORIAL CAMPUS,23186 BLUE STAR HWY,QUINCY,FL,32353,NOT AVAILABLE,(850) 325-5017,GENERAL ACUTE CARE,OPEN,4,GADSDEN,12039,USA,30.56888324,-84.54866986,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://capitalregionalmedicalcenter.com/,100159,TALLAHASSEE MEDICAL CENTER INC.,12,PROPRIETARY,-999,4,NOT AVAILABLE,Y
-82.5396864699999,27.47565517,1403,0023234208,CENTERSTONE OF FLORIDA INC,2020 26TH AVE E,BRADENTON,FL,34208,NOT AVAILABLE,(941) 782-4299,PSYCHIATRIC,OPEN,37,MANATEE,12081,USA,27.47565517,-82.53968647,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,centerstone.org,110028,CENTERSTONE OF FLORIDA INC,12,NON-PROFIT,-999,37,NOT AVAILABLE,N
-81.4695933899999,28.40911405,1404,0005932821,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,6601 CENTRAL FLORIDA PKWY,ORLANDO,FL,32821,NOT AVAILABLE,(407) 370-0111,PSYCHIATRIC,OPEN,174,ORANGE,12095,USA,28.40911405,-81.46959339,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.centralfloridabehavioral.com/,23960083,LA AMISTAD RESIDENTIAL TREATMENT CENTER LLC,12,PROPRIETARY,-999,174,NOT AVAILABLE,N
-81.28363207,28.8145361700001,1405,0006232771,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,NOT AVAILABLE,(407) 321-4500,GENERAL ACUTE CARE,OPEN,221,SEMINOLE,12117,USA,28.81453617,-81.28363207,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.centralfloridaregional.com,100161,CENTRAL FLORIDA REGIONAL HOSPITAL INC,12,PROPRIETARY,-999,221,LEVEL II,Y
-80.29358797,25.77831589,1406,0026433126,CHILDREN AND FAMILY HOSPITAL OF SOUTH FLORIDA,5959 NW 7TH ST,MIAMI,FL,33126,3129,(305) 666-6511,CHILDREN,OPEN,69,MIAMI-DADE,12086,USA,25.77831589,-80.29358797,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2016/04/11 00:00:00+00,www.nicklauschildrens.org,100076,VARIETY CHILDREN'S HOSPITAL,12,NON-PROFIT,-999,69,NOT AVAILABLE,N
-80.61591569,28.0899205900001,1407,0006532901,CIRCLES OF CARE INC,400 E SHERIDAN RD,MELBOURNE,FL,32901,NOT AVAILABLE,(321) 984-4900,PSYCHIATRIC,OPEN,52,BREVARD,12009,USA,28.08992059,-80.61591569,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.circlesofcare.org,104024,CIRCLES OF CARE INC,12,NON-PROFIT,-999,52,NOT AVAILABLE,N
-82.33579571,28.8340343900001,1408,0006634452,CITRUS MEMORIAL HOSPITAL,502 HIGHLAND BLVD,INVERNESS,FL,34452,NOT AVAILABLE,(352) 726-1551,GENERAL ACUTE CARE,OPEN,204,CITRUS,12017,USA,28.83403439,-82.33579571,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.citrusmh.com/,100023,CITRUS MEMORIAL HOSPITAL INC,12,PROPRIETARY,-999,204,NOT AVAILABLE,Y
-80.36489475,26.08192217,1409,0006733326,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,3602,(954) 659-5000,GENERAL ACUTE CARE,OPEN,206,BROWARD,12011,USA,26.08192217,-80.36489475,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.clevelandclinic.org/florida/weston/hospital/,100056,CLEVELAND CLINIC WESTON HOSPITAL NONPROFIT CORPORATION,12,NON-PROFIT,-999,206,NOT AVAILABLE,Y
-80.39516331,27.6584231100001,1410,0017932960,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,1000 36TH ST,VERO BEACH,FL,32960,NOT AVAILABLE,(772) 567-4311,GENERAL ACUTE CARE,OPEN,332,INDIAN RIVER,12061,USA,27.65842311,-80.39516331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,ccirh.org,100105,INDIAN RIVER MEMORIAL HOSPITAL INC,12,NON-PROFIT,-999,332,NOT AVAILABLE,Y
-80.24281336,27.1999986600001,1411,0023934994,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,200 SE HOSPITAL AVE,STUART,FL,34994,NOT AVAILABLE,(772) 287-5200,GENERAL ACUTE CARE,OPEN,244,MARTIN,12085,USA,27.19999866,-80.24281336,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.martinhealth.org,100044,MARTIN MEMORIAL MEDICAL CENTER INC.,12,NON-PROFIT,-999,244,NOT AVAILABLE,Y
-80.2242166199999,27.1336514400001,1412,0023834997,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,2100 SE SALERNO RD,STUART,FL,34997,NOT AVAILABLE,(772) 223-2300,GENERAL ACUTE CARE,OPEN,100,MARTIN,12085,USA,27.13365144,-80.22421662,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.martinhealth.org,120009,MARTIN MEMORIAL MEDICAL CENTER INC.,12,NON-PROFIT,-999,100,NOT AVAILABLE,N
-80.4260695299999,27.2612467700001,1413,0036434987,CLEVELAND CLINIC TRADITION HOSPITAL,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,NOT AVAILABLE,(772) 345-8100,GENERAL ACUTE CARE,OPEN,177,ST. LUCIE,12111,USA,27.26124677,-80.42606953,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2016/04/13 00:00:00+00,https://www.martinhealth.org/mhs-tradition-medical-center,23960108,MARTIN MEMORIAL MEDICAL CENTER INC.,12,NON-PROFIT,-999,177,NOT AVAILABLE,Y
-80.221261,27.131449,1414,0167934997,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,NOT AVAILABLE,(772) 403-4000,PSYCHIATRIC,OPEN,80,MARTIN,12085,USA,27.131449,-80.221261,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY/OTHER,2019/05/09 00:00:00+00,coralshoresbehavioral.com,23960125,CORAL SHORES BEHAVIORAL HEALTH LLC,12,PROPRIETARY,-999,80,NOT AVAILABLE,N
-81.6154618899999,30.2716244000001,1415,0037532207,CURAHEALTH JACKSONVILLE LLC,4901 RICHARD ST,JACKSONVILLE,FL,32207,NOT AVAILABLE,(904) 425-0500,GENERAL ACUTE CARE,OPEN,107,DUVAL,12031,USA,30.2716244,-81.61546189,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/08 00:00:00+00,http://curahealth.com/our-hospital/jacksonville/,100196,CURAHEALTH JACKSONVILLE LLC,12,PROPRIETARY,-999,107,NOT AVAILABLE,N
-80.12778775,26.43719284,1416,0007233484,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,NOT AVAILABLE,(561) 498-4440,GENERAL ACUTE CARE,OPEN,536,PALM BEACH,12099,USA,26.43719284,-80.12778775,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.delraymedicalctr.com/,100258,DELRAY MEDICAL CENTER INC,12,PROPRIETARY,-999,536,LEVEL I,Y
-81.7674069999999,24.5641986000001,1417,0007333040,DEPOO HOSPITAL,1200 KENNEDY DR,KEY WEST,FL,33040,NOT AVAILABLE,(305) 294-5531,GENERAL ACUTE CARE,OPEN,49,MONROE,12087,USA,24.5641986,-81.767407,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/07 00:00:00+00,http://www.lkmc.com,100150,KEY WEST HMA LLC,12,PROPRIETARY,-999,49,NOT AVAILABLE,N
-81.8510234,27.2274047700001,1418,0007434266,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34266,NOT AVAILABLE,(863) 494-3535,GENERAL ACUTE CARE,OPEN,49,DESOTO,12027,USA,27.22740477,-81.8510234,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.dmh.org,100175,DESOTO COUNTY HOSPITAL DISTRICT,12,NON-PROFIT,-999,49,NOT AVAILABLE,Y
-80.70822143,28.23414138,1419,0007532940,DEVEREUX FLORIDA,8000 DEVEREUX DRIVE,VIERA,FL,32940,NOT AVAILABLE,(321) 242-9100,PSYCHIATRIC,OPEN,100,BREVARD,12009,USA,28.23414138,-80.70822143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.devereux.org/,110036,DEVEREUX FOUNDATION INC. THE,12,NON-PROFIT,-999,100,NOT AVAILABLE,N
-80.2742310799999,25.7241031,1420,0007633146,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,NOT AVAILABLE,(786) 308-3000,GENERAL ACUTE CARE,OPEN,281,MIAMI-DADE,12086,USA,25.7241031,-80.27423108,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.baptisthealth.net,100020,DOCTORS HOSPITAL INC,12,NON-PROFIT,-999,281,NOT AVAILABLE,N
-82.45335061,27.3019576300001,1421,0007834233,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233,NOT AVAILABLE,(941) 342-1100,GENERAL ACUTE CARE,OPEN,155,SARASOTA,12115,USA,27.30195763,-82.45335061,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/06 00:00:00+00,http://www.doctorsofsarasota.com/,100166,SARASOTA DOCTORS HOSPITAL INC,12,PROPRIETARY,-999,155,NOT AVAILABLE,N
-85.68303237,30.7610808100001,1422,0008132425,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DRIVE,BONIFAY,FL,32425,0188,(850) 547-8000,GENERAL ACUTE CARE,OPEN,20,HOLMES,12059,USA,30.76108081,-85.68303237,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.doctorsmemorialhospital.org,100078,HOLMES COUNTY HOSPITAL CORPORATION,12,NON-PROFIT,-999,20,NOT AVAILABLE,Y
-83.5933221399999,30.12012164,1423,0008232348,DOCTORS' MEMORIAL HOSPITAL,333 N BYRON BUTLER PKWY,PERRY,FL,32348,NOT AVAILABLE,(850) 584-0800,GENERAL ACUTE CARE,OPEN,48,TAYLOR,12123,USA,30.12012164,-83.59332214,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.doctorsmemorial.com,100106,DOCTORS' MEMORIAL HOSPITAL INC,12,NON-PROFIT,-999,48,NOT AVAILABLE,Y
-80.19244652,25.82282816,1424,0008333137,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,NOT AVAILABLE,(305) 751-8626,GENERAL ACUTE CARE,OPEN,32,MIAMI-DADE,12086,USA,25.82282816,-80.19244652,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.miamijewishhealthsystems.org/,100197,MIAMI JEWISH HEALTH SYSTEM INC.,12,NON-PROFIT,-999,32,NOT AVAILABLE,N
-84.2393446999999,30.48751105,1425,0008732308,EASTSIDE PSYCHIATRIC HOSPITAL,2634B CAPITAL CIR NE,TALLAHASSEE,FL,32308,4106,(850) 523-3333,PSYCHIATRIC,OPEN,46,LEON,12073,USA,30.48751105,-84.2393447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.apalacheecenter.org,110044,APALACHEE CENTER INC,12,NON-PROFIT,-999,46,NOT AVAILABLE,N
-82.1192587099999,30.2859959800001,1426,0008832063,ED FRASER MEMORIAL HOSPITAL,159 N 3RD ST,MACCLENNY,FL,32063,NOT AVAILABLE,(904) 259-3151,GENERAL ACUTE CARE,OPEN,25,BAKER,12003,USA,30.28599598,-82.11925871,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.edfraserhospital.com/,100134,BAKER COUNTY MEDICAL SERVICES INC.,12,NON-PROFIT,-999,25,NOT AVAILABLE,Y
-85.65778238,30.18378175,1427,0009132405,EMERALD COAST BEHAVIORAL HOSPITAL,1940 HARRISON AVE,PANAMA CITY,FL,32405,NOT AVAILABLE,(850) 763-0017,PSYCHIATRIC,OPEN,86,BAY,12005,USA,30.18378175,-85.65778238,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.emeraldcoastbehavioral.com,110034,EMERALD COAST BEHAVIORAL HOSPITAL LLC,12,PROPRIETARY,-999,86,NOT AVAILABLE,N
-80.2224558199999,27.1334372900001,1428,0036634997,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,5850 SE COMMUNITY DR,STUART,FL,34997,NOT AVAILABLE,(772) 324-3500,REHABILITATION,OPEN,80,MARTIN,12085,USA,27.13343729,-80.22245582,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY/OTHER,2016/04/13 00:00:00+00,https://encompasshealth.com/martinrehab,23960112,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MARTIN COUNTY LLC,12,PROPRIETARY,-999,80,NOT AVAILABLE,N
-81.41305908,28.64633056,1429,0035632714,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,831 S STATE RD 434,ALTAMONTE SPRINGS,FL,32714,NOT AVAILABLE,(407) 587-8600,REHABILITATION,OPEN,70,SEMINOLE,12117,USA,28.64633056,-81.41305908,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2016/04/05 00:00:00+00,https://encompasshealth.com/altamontespringsrehab,23960115,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS, LLC",12,PROPRIETARY,-999,70,NOT AVAILABLE,N
-82.79701525,27.9254129600001,1430,0016033770,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,901 CLEARWATER LARGO RD N,LARGO,FL,33770,NOT AVAILABLE,(727) 586-2999,REHABILITATION,OPEN,70,PINELLAS,12103,USA,27.92541296,-82.79701525,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/05 00:00:00+00,https://encompasshealth.com/largorehab,110045,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO LLC,12,PROPRIETARY,-999,70,NOT AVAILABLE,N
-80.3409789299999,25.57484987,1431,0016133189,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,20601 OLD CUTLER RD,MIAMI,FL,33189,NOT AVAILABLE,(305) 251-3800,REHABILITATION,OPEN,60,MIAMI-DADE,12086,USA,25.57484987,-80.34097893,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/07 00:00:00+00,https://encompasshealth.com/miamirehab,103038,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI LLC,12,PROPRIETARY,-999,60,NOT AVAILABLE,N
-82.50026891,28.1315679900001,1432,0196784564,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH TAMPA,3840 ATMORE GROVE DR,LUTZ,FL,33548,NOT AVAILABLE,(813) 607-3600,REHABILITATION,OPEN,50,HILLSBOROUGH,12057,USA,28.13156799,-82.50026891,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY/OTHER,2022/04/01 00:00:00+00,http://encompasshealth.com/northtamparehab,23960162,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH TAMPA LLC,12,PROPRIETARY,-999,50,NOT AVAILABLE,N
-82.1623349399999,29.1658755400001,1433,0036334471,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,2275 SW 22ND LANE,OCALA,FL,34471,NOT AVAILABLE,(352) 282-4000,REHABILITATION,OPEN,80,MARION,12083,USA,29.16587554,-82.16233494,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2016/04/12 00:00:00+00,https://encompasshealth.com/ocalarehab,23960109,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA LLC,12,PROPRIETARY,-999,80,NOT AVAILABLE,N
-85.66917499,30.1818899200001,1434,0015932405,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,1847 FLORIDA AVE,PANAMA CITY,FL,32405,NOT AVAILABLE,(850) 914-8600,REHABILITATION,OPEN,75,BAY,12005,USA,30.18188992,-85.66917499,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/08 00:00:00+00,https://encompasshealth.com/panamacityrehab,23960013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY INC,12,PROPRIETARY,-999,75,NOT AVAILABLE,N
-87.2027126899999,30.47238249,1435,0196784565,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSACOLA,1101 OFFICE WOODS DR,PENSACOLA,FL,32504,NOT AVAILABLE,(850) 805-2000,REHABILITATION,OPEN,40,ESCAMBIA,12033,USA,30.47238249,-87.20271269,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY/OTHER,2022/04/01 00:00:00+00,https://encompasshealth.com/pensacolarehab,23960165,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSACOLA LLC,12,PROPRIETARY,-999,40,NOT AVAILABLE,N
-82.44264592,27.3009395,1436,0016234240,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,6400 EDGELAKE DR,SARASOTA,FL,34240,NOT AVAILABLE,(941) 921-8600,REHABILITATION,OPEN,116,SARASOTA,12115,USA,27.3009395,-82.44264592,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/06 00:00:00+00,https://encompasshealth.com/sarasotarehab,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA LLC,12,PROPRIETARY,-999,116,NOT AVAILABLE,N
-82.5169604499999,28.53226363,1437,0016334613,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL,12440 CORTEZ BLVD,BROOKSVILLE,FL,34613,NOT AVAILABLE,(352) 592-4250,REHABILITATION,OPEN,80,HERNANDO,12053,USA,28.53226363,-82.51696045,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/05 00:00:00+00,https://encompasshealth.com/springhillrehab,23960042,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL INC,12,PROPRIETARY,-999,80,NOT AVAILABLE,N
-80.2850991299999,26.1780721700001,1438,0016633351,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,4399 NOB HILL RD,SUNRISE,FL,33351,NOT AVAILABLE,(954) 749-0300,REHABILITATION,OPEN,126,BROWARD,12011,USA,26.17807217,-80.28509913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/07 00:00:00+00,http://www.encompasshealth.com,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE LLC,12,PROPRIETARY,-999,126,NOT AVAILABLE,N
-84.23701783,30.45960396,1439,0016432308,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE,1675 RIGGINS RD,TALLAHASSEE,FL,32308,NOT AVAILABLE,(850) 656-4800,REHABILITATION,OPEN,76,LEON,12073,USA,30.45960396,-84.23701783,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/08 00:00:00+00,https://www.encompasshealth.com/tallahasseerehab,110021,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE LLC,12,PROPRIETARY,-999,76,NOT AVAILABLE,N
-80.40030947,27.66137346,1440,0016732960,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST,1600 37TH ST,VERO BEACH,FL,32960,NOT AVAILABLE,(772) 778-2100,REHABILITATION,OPEN,80,INDIAN RIVER,12061,USA,27.66137346,-80.40030947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/05 00:00:00+00,https://www.encompasshealth.com/treasurecoastrehab,110017,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST INC,12,PROPRIETARY,-999,80,NOT AVAILABLE,N
-82.3266064699999,26.95020845,1441,0009434223,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,NOT AVAILABLE,(941) 475-6571,GENERAL ACUTE CARE,OPEN,100,SARASOTA,12115,USA,26.95020845,-82.32660647,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.englewoodcommunityhospital.com/home/,110004,ENGLEWOOD COMMUNITY HOSPITAL INC,12,PROPRIETARY,-999,100,NOT AVAILABLE,Y
-82.09806929,26.98841831,1442,0009533952,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,NOT AVAILABLE,(941) 629-1181,GENERAL ACUTE CARE,OPEN,253,CHARLOTTE,12015,USA,26.98841831,-82.09806929,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2021/11/16 00:00:00+00,IMAGERY,2013/11/07 00:00:00+00,http://www.fawcetthospital.com/,100236,FAWCETT MEMORIAL HOSPITAL INC,12,PROPRIETARY,-999,253,NOT AVAILABLE,N
